order_id,zone,vehicle_type,distance_km,delivery_time_min,rain_flag,claim_filed
ORD-20262144,Centro,Bici,2.2,23,0,0
ORD-20262145,Centro,Bici,2.3,22,0,0
ORD-20262146,Sur,Moto,2.7,19,0,0
ORD-20262147,Centro,Bici,2.7,30,0,0
ORD-20262148,Centro,Bici,2.5,28,0,0
ORD-20262149,Centro,Moto,3.1,24,0,0
ORD-20262150,Sur,Moto,5.1,34,0,0
ORD-20262151,Centro,Bici,2.4,25,0,0
ORD-20262152,Centro,Bici,1.8,18,0,0
ORD-20262153,Norte,Moto,5.1,38,1,1
ORD-20262154,Sur,Bici,6.1,47,0,1
ORD-20262155,Centro,Bici,1.6,18,0,0
ORD-20262156,Centro,Bici,2.6,28,0,0
ORD-20262157,Centro,Bici,2.7,24,0,0
ORD-20262158,Centro,Moto,1.9,14,0,0
ORD-20262159,Centro,Bici,2.0,19,0,0
ORD-20262160,Norte,Bici,5.3,59,1,0
ORD-20262161,Norte,Moto,3.3,29,1,0
ORD-20262162,Norte,Bici,5.5,44,0,1
ORD-20262163,Centro,Moto,1.8,13,0,0
ORD-20262164,Sur,Moto,6.6,41,0,1
ORD-20262165,Centro,Moto,4.4,27,0,0
ORD-20262166,Sur,Moto,3.7,22,0,0
ORD-20262167,Norte,Moto,5.8,35,0,0
ORD-20262168,Centro,Bici,1.9,19,0,0
ORD-20262169,Norte,Moto,6.6,56,1,0
ORD-20262170,Centro,Bici,1.5,15,0,0
ORD-20262171,Norte,Moto,5.7,33,0,1
ORD-20262172,Centro,Bici,1.8,15,0,0
ORD-20262173,Centro,Bici,2.3,22,0,0
ORD-20262174,Sur,Moto,3.5,24,1,0
ORD-20262175,Centro,Moto,3.2,34,1,1
ORD-20262176,Sur,Bici,3.7,39,0,1
ORD-20262177,Centro,Bici,2.9,32,0,1
ORD-20262178,Norte,Moto,4.5,28,0,0
ORD-20262179,Norte,Moto,4.8,25,0,0
ORD-20262180,Norte,Moto,5.2,27,0,0
ORD-20262181,Centro,Bici,1.9,25,0,0
ORD-20262182,Centro,Bici,2.7,32,0,1
ORD-20262183,Centro,Moto,3.7,24,0,0
ORD-20262184,Centro,Moto,1.9,13,0,0
ORD-20262185,Norte,Moto,6.8,47,0,1
ORD-20262186,Sur,Moto,7.2,37,0,1
ORD-20262187,Sur,Moto,3.8,25,0,0
ORD-20262188,Norte,Moto,2.8,23,0,0
ORD-20262189,Norte,Moto,5.5,28,0,0
ORD-20262190,Norte,Moto,4.2,29,0,0
ORD-20262191,Centro,Moto,4.0,38,1,1
ORD-20262192,Sur,Moto,5.1,40,1,1
ORD-20262193,Norte,Bici,3.8,30,0,1
ORD-20262194,Norte,Moto,3.3,19,0,0
ORD-20262195,Centro,Moto,3.4,23,0,0
ORD-20262196,Centro,Moto,2.0,12,0,0
ORD-20262197,Centro,Bici,2.5,25,0,0
ORD-20262198,Sur,Moto,6.4,40,0,1
ORD-20262199,Norte,Moto,4.3,30,0,0
ORD-20262200,Centro,Bici,2.5,20,0,0
ORD-20262201,Sur,Moto,5.0,36,0,1
ORD-20262202,Centro,Moto,3.0,38,1,1
ORD-20262203,Centro,Moto,3.0,21,0,0
ORD-20262204,Centro,Moto,2.3,22,1,0
ORD-20262205,Norte,Moto,5.1,29,0,0
ORD-20262206,Sur,Moto,4.4,27,0,0
ORD-20262207,Centro,Bici,1.3,16,0,0
ORD-20262208,Sur,Bici,5.4,48,0,1
ORD-20262209,Centro,Moto,4.0,26,0,0
ORD-20262210,Sur,Moto,3.7,23,0,1
ORD-20262211,Norte,Moto,3.8,25,0,0
ORD-20262212,Sur,Moto,3.7,22,0,1
ORD-20262213,Centro,Moto,3.1,19,0,0
ORD-20262214,Sur,Moto,5.7,31,0,1
ORD-20262215,Norte,Moto,4.8,37,0,1
ORD-20262216,Centro,Moto,1.8,29,1,0
ORD-20262217,Sur,Moto,5.1,33,0,0
ORD-20262218,Centro,Bici,1.2,18,0,0
ORD-20262219,Sur,Moto,5.2,35,0,0
ORD-20262220,Centro,Moto,3.2,32,1,1
ORD-20262221,Norte,Bici,3.1,23,0,0
ORD-20262222,Norte,Moto,2.7,18,0,0
ORD-20262223,Centro,Moto,3.8,23,0,0
ORD-20262224,Centro,Bici,2.0,17,0,0
ORD-20262225,Centro,Moto,3.4,17,0,0
ORD-20262226,Centro,Bici,2.4,26,0,0
ORD-20262227,Centro,Moto,2.4,28,1,0
ORD-20262228,Norte,Moto,5.7,28,0,0
ORD-20262229,Centro,Bici,1.8,26,1,0
ORD-20262230,Centro,Bici,2.6,42,1,1
ORD-20262231,Norte,Moto,4.4,23,0,0
ORD-20262232,Centro,Bici,1.4,17,0,0
ORD-20262233,Sur,Moto,5.5,32,0,0
ORD-20262234,Sur,Moto,4.6,41,1,1
ORD-20262235,Norte,Moto,4.8,25,0,0
ORD-20262236,Norte,Moto,3.2,21,0,0
ORD-20262237,Sur,Bici,7.4,66,0,1
ORD-20262238,Centro,Moto,3.2,32,1,1
ORD-20262239,Centro,Bici,3.3,32,0,1
ORD-20262240,Centro,Bici,2.3,25,0,0
ORD-20262241,Norte,Moto,2.4,23,0,0
ORD-20262242,Centro,Moto,4.1,35,0,1
ORD-20262243,Norte,Moto,4.9,27,0,0
ORD-20262244,Sur,Moto,3.9,23,1,0
ORD-20262245,Sur,Moto,5.6,36,0,0
ORD-20262246,Norte,Moto,6.8,40,0,1
ORD-20262247,Centro,Moto,2.5,20,0,0
ORD-20262248,Sur,Moto,6.9,41,0,1
ORD-20262249,Norte,Moto,6.6,38,0,1
ORD-20262250,Centro,Bici,1.6,21,0,0
ORD-20262251,Centro,Moto,2.0,18,0,0
ORD-20262252,Sur,Moto,6.4,29,0,0
ORD-20262253,Norte,Moto,0.9,10,0,0
ORD-20262254,Sur,Moto,4.8,29,0,0
ORD-20262255,Sur,Moto,2.9,20,0,0
ORD-20262256,Norte,Moto,4.3,26,0,0
ORD-20262257,Norte,Moto,4.6,30,0,0
ORD-20262258,Centro,Bici,2.2,26,0,0
ORD-20262259,Centro,Bici,2.1,27,0,0
ORD-20262260,Centro,Bici,1.6,19,0,0
ORD-20262261,Norte,Moto,8.4,41,0,0
ORD-20262262,Norte,Moto,7.8,43,0,0
ORD-20262263,Sur,Moto,3.3,21,0,0
ORD-20262264,Centro,Bici,3.8,38,0,1
ORD-20262265,Norte,Moto,4.4,29,0,0
ORD-20262266,Norte,Moto,5.2,41,0,0
ORD-20262267,Norte,Bici,4.9,41,0,1
ORD-20262268,Norte,Moto,4.0,26,0,0
ORD-20262269,Centro,Moto,3.3,29,0,0
ORD-20262270,Norte,Moto,5.2,28,0,0
ORD-20262271,Centro,Moto,2.1,16,0,0
ORD-20262272,Centro,Moto,1.5,11,0,0
ORD-20262273,Centro,Bici,1.8,20,0,0
ORD-20262274,Norte,Moto,2.5,24,1,0
ORD-20262275,Sur,Moto,5.0,35,0,1
ORD-20262276,Norte,Moto,3.2,21,0,0
ORD-20262277,Norte,Bici,4.6,36,0,0
ORD-20262278,Norte,Moto,7.1,46,0,1
ORD-20262279,Norte,Moto,6.8,40,0,1
ORD-20262280,Centro,Bici,2.5,29,0,0
ORD-20262281,Centro,Bici,2.4,20,0,0
ORD-20262282,Centro,Moto,4.0,26,0,0
ORD-20262283,Centro,Bici,2.9,31,0,0
ORD-20262284,Centro,Bici,2.2,21,0,0
ORD-20262285,Centro,Bici,1.4,13,0,0
ORD-20262286,Centro,Bici,2.8,27,0,0
ORD-20262287,Sur,Moto,6.2,54,1,1
ORD-20262288,Centro,Bici,2.0,25,0,0
ORD-20262289,Centro,Bici,2.7,34,1,1
ORD-20262290,Centro,Moto,2.2,13,0,0
ORD-20262291,Norte,Moto,4.7,27,0,0
ORD-20262292,Centro,Bici,0.5,10,0,0
ORD-20262293,Centro,Bici,2.3,25,0,0
ORD-20262294,Norte,Moto,6.5,37,0,1
ORD-20262295,Centro,Bici,2.0,19,0,0
ORD-20262296,Centro,Bici,2.5,41,1,0
ORD-20262297,Centro,Bici,1.9,21,0,0
ORD-20262298,Centro,Bici,2.8,29,0,0
ORD-20262299,Centro,Bici,2.3,17,0,0
ORD-20262300,Centro,Bici,1.7,12,0,0
ORD-20262301,Sur,Moto,7.0,31,0,1
ORD-20262302,Norte,Moto,6.4,34,0,0
ORD-20262303,Norte,Moto,4.1,39,1,1
ORD-20262304,Centro,Bici,2.9,18,0,0
ORD-20262305,Sur,Moto,5.8,42,0,1
ORD-20262306,Centro,Bici,3.0,30,0,0
ORD-20262307,Centro,Moto,1.1,25,1,0
ORD-20262308,Norte,Moto,6.5,33,0,1
ORD-20262309,Centro,Bici,2.0,33,1,1
ORD-20262310,Centro,Bici,2.2,23,0,0
ORD-20262311,Norte,Moto,9.0,56,0,0
ORD-20262312,Sur,Moto,5.5,31,0,0
ORD-20262313,Centro,Bici,2.2,24,0,0
ORD-20262314,Norte,Moto,1.7,16,0,0
ORD-20262315,Sur,Moto,7.1,37,0,1
ORD-20262316,Centro,Bici,1.4,17,0,0
ORD-20262317,Centro,Bici,1.7,13,0,0
ORD-20262318,Centro,Bici,2.2,25,0,0
ORD-20262319,Centro,Moto,3.6,43,1,1
ORD-20262320,Centro,Moto,3.1,17,0,0
ORD-20262321,Sur,Moto,4.8,29,0,0
ORD-20262322,Norte,Moto,5.5,37,0,1
ORD-20262323,Norte,Moto,4.1,26,0,0
ORD-20262324,Centro,Bici,2.6,26,0,0
ORD-20262325,Sur,Moto,5.1,29,0,0
ORD-20262326,Sur,Moto,6.5,35,0,1
ORD-20262327,Sur,Moto,6.5,37,0,1
ORD-20262328,Centro,Bici,2.9,28,0,0
ORD-20262329,Norte,Moto,4.5,23,0,0
ORD-20262330,Centro,Moto,3.1,20,0,0
ORD-20262331,Centro,Bici,2.4,42,1,0
ORD-20262332,Centro,Bici,1.6,17,0,0
ORD-20262333,Norte,Moto,4.4,22,0,0
ORD-20262334,Norte,Moto,5.1,30,0,0
ORD-20262335,Centro,Moto,3.2,19,0,0
ORD-20262336,Centro,Bici,2.4,19,0,0
ORD-20262337,Centro,Bici,1.5,17,0,0
ORD-20262338,Centro,Bici,2.5,31,1,1
ORD-20262339,Centro,Moto,2.6,16,0,0
ORD-20262340,Centro,Bici,2.6,37,1,0
ORD-20262341,Norte,Moto,6.4,28,0,0
ORD-20262342,Centro,Moto,3.3,16,0,0
ORD-20262343,Centro,Bici,2.0,23,0,0
ORD-20262344,Centro,Moto,2.0,11,0,0
ORD-20262345,Sur,Moto,3.4,19,0,0
ORD-20262346,Norte,Moto,6.0,33,1,1
ORD-20262347,Norte,Moto,7.2,47,1,0
ORD-20262348,Centro,Moto,2.2,28,1,0
ORD-20262349,Norte,Moto,4.6,28,0,0
ORD-20262350,Centro,Bici,3.7,61,1,1
ORD-20262351,Norte,Bici,5.8,60,0,1
ORD-20262352,Sur,Moto,5.7,37,1,0
ORD-20262353,Norte,Moto,3.2,17,0,0
ORD-20262354,Sur,Moto,6.0,49,0,1
ORD-20262355,Norte,Moto,3.6,38,1,1
ORD-20262356,Centro,Moto,1.6,25,1,0
ORD-20262357,Sur,Moto,4.5,28,0,0
ORD-20262358,Centro,Bici,2.0,22,0,0
ORD-20262359,Norte,Moto,4.7,22,0,0
ORD-20262360,Centro,Moto,1.3,12,0,0
ORD-20262361,Centro,Moto,3.3,22,0,0
ORD-20262362,Centro,Moto,3.4,19,0,0
ORD-20262363,Centro,Moto,0.9,10,0,1
ORD-20262364,Centro,Moto,3.3,26,0,0
ORD-20262365,Norte,Moto,3.8,24,0,0
ORD-20262366,Centro,Moto,3.2,28,0,0
ORD-20262367,Centro,Bici,2.4,18,0,0
ORD-20262368,Norte,Moto,5.0,28,0,0
ORD-20262369,Centro,Bici,2.4,19,0,0
ORD-20262370,Norte,Bici,6.8,49,0,1
ORD-20262371,Norte,Moto,3.1,18,0,0
ORD-20262372,Sur,Moto,5.9,36,0,1
ORD-20262373,Norte,Moto,6.7,40,0,1
ORD-20262374,Centro,Bici,3.1,27,0,0
ORD-20262375,Norte,Moto,8.5,38,1,1
ORD-20262376,Centro,Bici,2.1,27,0,0
ORD-20262377,Centro,Moto,3.3,21,0,0
ORD-20262378,Norte,Moto,4.8,24,0,0
ORD-20262379,Centro,Moto,3.5,23,0,0
ORD-20262380,Norte,Moto,5.0,31,0,0
ORD-20262381,Sur,Moto,4.4,26,0,0
ORD-20262382,Sur,Moto,7.0,41,0,0
ORD-20262383,Sur,Moto,4.3,22,0,0
ORD-20262384,Centro,Bici,1.4,18,0,0
ORD-20262385,Centro,Bici,2.1,19,0,0
ORD-20262386,Norte,Moto,5.9,31,0,1
ORD-20262387,Centro,Moto,3.6,36,1,1
ORD-20262388,Norte,Moto,5.2,37,0,0
ORD-20262389,Norte,Moto,7.0,50,0,1
ORD-20262390,Norte,Moto,3.0,23,0,0
ORD-20262391,Centro,Moto,2.1,24,1,0
ORD-20262392,Centro,Bici,2.3,18,0,0
ORD-20262393,Centro,Bici,2.4,29,0,0
ORD-20262394,Centro,Bici,2.6,31,0,1
ORD-20262395,Sur,Moto,6.0,31,0,1
ORD-20262396,Centro,Moto,2.1,18,0,0
ORD-20262397,Centro,Bici,2.6,25,0,0
ORD-20262398,Centro,Bici,2.5,43,1,0
ORD-20262399,Norte,Moto,3.6,30,1,0
ORD-20262400,Norte,Moto,4.8,38,0,1
ORD-20262401,Centro,Bici,2.4,38,1,1
ORD-20262402,Centro,Bici,2.4,31,0,0
ORD-20262403,Centro,Moto,2.5,16,0,0
ORD-20262404,Centro,Moto,2.6,19,0,0
ORD-20262405,Norte,Moto,4.4,23,0,0
ORD-20262406,Norte,Moto,6.9,45,0,1
ORD-20262407,Centro,Bici,1.6,20,0,0
ORD-20262408,Centro,Bici,1.9,27,0,0
ORD-20262409,Sur,Moto,9.2,55,0,0
ORD-20262410,Centro,Bici,1.7,32,1,0
ORD-20262411,Norte,Moto,3.0,19,0,0
ORD-20262412,Centro,Moto,3.1,33,1,1
ORD-20262413,Centro,Bici,0.8,11,0,0
ORD-20262414,Centro,Bici,2.3,34,1,1
ORD-20262415,Norte,Moto,8.2,47,0,0
ORD-20262416,Sur,Moto,2.7,18,0,0
ORD-20262417,Centro,Bici,0.9,22,1,0
ORD-20262418,Centro,Moto,1.3,11,0,0
ORD-20262419,Centro,Moto,3.2,20,0,0
ORD-20262420,Centro,Bici,3.4,37,0,0
ORD-20262421,Centro,Bici,2.1,22,0,0
ORD-20262422,Centro,Moto,3.0,32,1,0
ORD-20262423,Norte,Bici,7.1,48,0,0
ORD-20262424,Centro,Moto,3.9,37,1,0
ORD-20262425,Centro,Moto,2.3,18,0,0
ORD-20262426,Sur,Moto,1.5,12,0,0
ORD-20262427,Centro,Bici,1.8,25,0,0
ORD-20262428,Sur,Moto,4.4,18,0,0
ORD-20262429,Centro,Bici,2.3,26,0,0
ORD-20262430,Sur,Moto,4.7,32,0,1
ORD-20262431,Norte,Moto,6.7,42,0,1
ORD-20262432,Sur,Moto,6.9,41,0,1
ORD-20262433,Sur,Moto,4.7,31,0,0
ORD-20262434,Centro,Moto,3.4,25,0,0
ORD-20262435,Sur,Moto,5.5,29,0,0
ORD-20262436,Centro,Moto,2.6,19,0,0
ORD-20262437,Centro,Moto,3.2,20,0,0
ORD-20262438,Centro,Bici,2.6,22,0,0
ORD-20262439,Norte,Bici,8.1,77,0,1
ORD-20262440,Centro,Bici,1.3,14,0,0
ORD-20262441,Norte,Bici,4.2,30,0,0
ORD-20262442,Norte,Moto,4.8,27,0,0
ORD-20262443,Norte,Moto,5.7,38,1,1
ORD-20262444,Sur,Moto,6.9,46,0,1
ORD-20262445,Centro,Bici,2.5,26,0,0
ORD-20262446,Centro,Bici,1.4,20,0,0
ORD-20262447,Centro,Moto,3.2,19,0,0
ORD-20262448,Centro,Moto,3.1,23,0,0
ORD-20262449,Centro,Bici,0.9,17,0,0
ORD-20262450,Centro,Moto,2.5,18,0,0
ORD-20262451,Centro,Moto,1.2,12,0,0
ORD-20262452,Sur,Moto,4.0,28,0,0
ORD-20262453,Norte,Moto,3.6,18,0,0
ORD-20262454,Centro,Moto,3.1,22,0,0
ORD-20262455,Norte,Moto,5.2,32,0,0
ORD-20262456,Centro,Bici,1.5,16,0,0
ORD-20262457,Centro,Moto,3.2,18,0,0
ORD-20262458,Norte,Moto,2.8,21,0,0
ORD-20262459,Centro,Moto,2.8,16,0,0
ORD-20262460,Centro,Bici,1.8,26,0,0
ORD-20262461,Sur,Moto,4.5,28,0,0
ORD-20262462,Sur,Moto,5.8,28,0,0
ORD-20262463,Norte,Moto,5.8,41,1,0
ORD-20262464,Norte,Moto,7.0,38,0,1
ORD-20262465,Norte,Moto,4.9,40,0,0
ORD-20262466,Centro,Bici,2.7,32,1,0
ORD-20262467,Centro,Bici,2.1,31,1,0
ORD-20262468,Centro,Bici,2.6,24,0,0
ORD-20262469,Centro,Bici,2.9,30,0,0
ORD-20262470,Norte,Moto,4.9,27,0,0
ORD-20262471,Centro,Bici,1.1,11,0,0
ORD-20262472,Sur,Moto,5.5,41,1,1
ORD-20262473,Sur,Moto,5.5,31,0,0
ORD-20262474,Norte,Moto,4.0,23,0,0
ORD-20262475,Norte,Moto,3.1,19,0,0
ORD-20262476,Sur,Moto,7.2,60,1,1
ORD-20262477,Centro,Moto,2.9,28,1,0
ORD-20262478,Norte,Moto,4.7,32,1,1
ORD-20262479,Centro,Moto,1.6,12,0,0
ORD-20262480,Norte,Bici,3.8,36,0,1
ORD-20262481,Centro,Moto,3.5,18,0,0
ORD-20262482,Sur,Moto,5.2,39,0,1
ORD-20262483,Sur,Moto,4.2,29,0,0
ORD-20262484,Centro,Bici,2.9,34,0,0
ORD-20262485,Centro,Bici,1.8,31,1,1
ORD-20262486,Sur,Moto,7.3,28,0,0
ORD-20262487,Centro,Moto,3.6,28,0,0
ORD-20262488,Sur,Moto,4.3,23,0,0
ORD-20262489,Norte,Moto,4.1,23,0,0
ORD-20262490,Centro,Bici,0.5,19,1,0
ORD-20262491,Centro,Bici,1.3,19,0,0
ORD-20262492,Centro,Bici,1.4,19,0,0
ORD-20262493,Norte,Moto,5.2,35,0,1
ORD-20262494,Centro,Bici,2.2,22,0,0
ORD-20262495,Norte,Moto,3.0,19,0,0
ORD-20262496,Centro,Bici,2.3,25,0,0
ORD-20262497,Norte,Moto,5.8,33,0,0
ORD-20262498,Sur,Moto,5.8,39,0,1
ORD-20262499,Sur,Moto,2.2,29,1,0
ORD-20262500,Centro,Bici,2.4,26,0,0
ORD-20262501,Sur,Moto,2.9,12,0,0
ORD-20262502,Norte,Moto,6.4,48,1,1
ORD-20262503,Norte,Moto,6.2,35,0,1
ORD-20262504,Sur,Moto,3.7,24,0,0
ORD-20262505,Centro,Bici,1.9,18,0,0
ORD-20262506,Centro,Bici,2.1,17,0,0
ORD-20262507,Sur,Bici,1.6,30,1,0
ORD-20262508,Centro,Bici,2.8,26,0,0
ORD-20262509,Sur,Moto,4.6,41,1,1
ORD-20262510,Sur,Moto,6.5,34,0,0
ORD-20262511,Centro,Bici,1.6,22,0,0
ORD-20262512,Sur,Moto,4.1,41,1,1
ORD-20262513,Centro,Bici,1.3,16,0,0
ORD-20262514,Norte,Moto,3.5,31,1,1
ORD-20262515,Norte,Moto,3.2,24,0,0
ORD-20262516,Sur,Moto,6.5,40,0,1
ORD-20262517,Centro,Bici,1.9,31,1,0
ORD-20262518,Centro,Bici,2.6,30,0,0
ORD-20262519,Norte,Moto,4.4,45,1,1
ORD-20262520,Norte,Moto,3.1,25,1,0
ORD-20262521,Norte,Moto,4.7,32,1,1
ORD-20262522,Centro,Moto,3.0,18,0,0
ORD-20262523,Centro,Bici,1.5,13,0,0
ORD-20262524,Centro,Moto,3.1,30,1,0
ORD-20262525,Sur,Moto,3.7,26,0,0
ORD-20262526,Centro,Bici,2.1,22,0,0
ORD-20262527,Centro,Bici,2.9,35,1,0
ORD-20262528,Sur,Moto,4.0,29,0,0
ORD-20262529,Centro,Bici,2.5,36,1,0
ORD-20262530,Sur,Moto,4.5,29,0,0
ORD-20262531,Norte,Moto,5.2,36,0,0
ORD-20262532,Sur,Bici,1.4,16,0,0
ORD-20262533,Centro,Bici,1.0,17,0,0
ORD-20262534,Centro,Moto,3.0,19,0,0
ORD-20262535,Norte,Bici,6.6,75,0,0
ORD-20262536,Sur,Moto,3.6,28,1,0
ORD-20262537,Norte,Moto,4.6,30,0,0
ORD-20262538,Centro,Bici,2.7,24,0,0
ORD-20262539,Norte,Moto,6.0,41,0,0
ORD-20262540,Norte,Moto,2.0,14,0,0
ORD-20262541,Norte,Moto,3.7,25,0,0
ORD-20262542,Norte,Moto,4.5,25,0,0
ORD-20262543,Sur,Moto,6.1,40,0,1
ORD-20262544,Norte,Moto,8.7,44,0,1
ORD-20262545,Centro,Moto,2.3,21,0,0
ORD-20262546,Centro,Bici,1.4,14,0,0
ORD-20262547,Centro,Bici,2.8,22,0,0
ORD-20262548,Centro,Moto,3.6,26,0,0
ORD-20262549,Centro,Moto,2.6,16,0,0
ORD-20262550,Centro,Bici,1.8,19,0,0
ORD-20262551,Centro,Moto,3.3,20,0,0
ORD-20262552,Centro,Moto,3.0,16,0,0
ORD-20262553,Sur,Moto,3.5,32,1,1
ORD-20262554,Sur,Bici,5.6,71,1,1
ORD-20262555,Centro,Moto,3.3,25,0,0
ORD-20262556,Sur,Moto,6.8,51,1,0
ORD-20262557,Norte,Moto,4.9,34,0,0
ORD-20262558,Centro,Moto,2.2,13,0,0
ORD-20262559,Centro,Moto,3.5,21,0,0
ORD-20262560,Norte,Moto,3.2,22,0,0
ORD-20262561,Norte,Moto,5.7,33,0,0
ORD-20262562,Norte,Moto,2.9,19,0,0
ORD-20262563,Centro,Moto,3.4,18,0,0
ORD-20262564,Centro,Moto,2.3,11,0,0
ORD-20262565,Centro,Moto,3.5,25,0,0
ORD-20262566,Centro,Bici,2.9,29,0,0
ORD-20262567,Centro,Bici,1.5,31,1,1
ORD-20262568,Centro,Moto,3.6,21,0,0
ORD-20262569,Sur,Moto,7.3,37,0,0
ORD-20262570,Sur,Moto,6.3,37,0,1
ORD-20262571,Centro,Bici,1.9,23,0,0
ORD-20262572,Sur,Moto,4.5,27,0,0
ORD-20262573,Centro,Bici,2.6,29,0,0
ORD-20262574,Centro,Bici,1.9,17,0,0
ORD-20262575,Centro,Moto,3.9,24,0,0
ORD-20262576,Norte,Moto,5.2,31,0,1
ORD-20262577,Sur,Moto,0.9,11,0,0
ORD-20262578,Norte,Moto,5.5,34,0,1
ORD-20262579,Centro,Bici,2.2,29,0,0
ORD-20262580,Norte,Moto,4.9,24,0,0
ORD-20262581,Centro,Bici,2.2,33,1,0
ORD-20262582,Sur,Moto,6.2,37,0,1
ORD-20262583,Norte,Moto,6.7,42,0,0
ORD-20262584,Centro,Bici,2.7,23,0,0
ORD-20262585,Norte,Moto,4.5,34,0,1
ORD-20262586,Norte,Bici,4.9,44,0,1
ORD-20262587,Centro,Moto,2.5,15,0,0
ORD-20262588,Norte,Moto,3.8,24,0,0
ORD-20262589,Centro,Moto,3.0,19,0,0
ORD-20262590,Norte,Moto,5.7,47,0,1
ORD-20262591,Sur,Moto,7.3,60,1,0
ORD-20262592,Sur,Moto,6.9,40,0,1
ORD-20262593,Norte,Moto,4.0,25,0,0
ORD-20262594,Norte,Moto,6.2,41,0,1
ORD-20262595,Centro,Moto,1.7,16,0,0
ORD-20262596,Norte,Moto,6.0,20,0,0
ORD-20262597,Centro,Moto,2.1,17,0,0
ORD-20262598,Centro,Bici,1.7,29,1,0
ORD-20262599,Centro,Bici,2.7,21,0,0
ORD-20262600,Centro,Bici,0.5,10,0,0
ORD-20262601,Norte,Moto,2.4,23,0,0
ORD-20262602,Centro,Bici,2.4,26,0,0
ORD-20262603,Norte,Moto,5.1,36,0,1
ORD-20262604,Centro,Bici,2.2,29,0,1
ORD-20262605,Centro,Bici,1.2,13,0,0
ORD-20262606,Norte,Bici,3.8,26,0,0
ORD-20262607,Centro,Moto,2.8,21,0,0
ORD-20262608,Centro,Moto,3.0,19,0,0
ORD-20262609,Norte,Moto,5.0,24,0,0
ORD-20262610,Centro,Moto,3.4,32,1,1
ORD-20262611,Sur,Bici,5.6,55,0,1
ORD-20262612,Centro,Moto,1.9,14,0,0
ORD-20262613,Centro,Bici,2.3,21,0,0
ORD-20262614,Norte,Moto,2.9,19,0,0
ORD-20262615,Centro,Bici,2.4,24,0,0
ORD-20262616,Centro,Moto,3.4,23,1,0
ORD-20262617,Centro,Moto,3.0,20,0,0
ORD-20262618,Centro,Moto,3.6,18,0,0
ORD-20262619,Sur,Moto,4.5,30,0,0
ORD-20262620,Centro,Moto,3.6,18,0,0
ORD-20262621,Norte,Bici,4.7,49,0,1
ORD-20262622,Sur,Moto,7.2,48,1,0
ORD-20262623,Centro,Bici,2.5,23,0,0
ORD-20262624,Sur,Moto,6.1,48,1,0
ORD-20262625,Centro,Bici,3.7,30,0,0
ORD-20262626,Sur,Moto,4.7,30,0,0
ORD-20262627,Centro,Bici,2.7,24,0,0
ORD-20262628,Norte,Moto,6.9,36,0,1
ORD-20262629,Centro,Moto,2.4,29,1,0
ORD-20262630,Centro,Moto,1.4,10,0,0
ORD-20262631,Norte,Moto,8.2,45,1,1
ORD-20262632,Norte,Moto,4.3,27,0,0
ORD-20262633,Centro,Moto,2.6,18,0,0
ORD-20262634,Centro,Moto,3.4,33,1,1
ORD-20262635,Norte,Bici,4.1,40,0,1
ORD-20262636,Norte,Moto,3.5,23,0,1
ORD-20262637,Sur,Moto,5.4,35,0,1
ORD-20262638,Norte,Moto,2.3,27,1,0
ORD-20262639,Sur,Moto,4.6,20,0,0
ORD-20262640,Norte,Moto,5.4,24,0,0
ORD-20262641,Centro,Moto,2.3,21,0,0
ORD-20262642,Centro,Bici,1.3,15,0,0
ORD-20262643,Norte,Moto,7.4,48,0,1
ORD-20262644,Norte,Moto,5.2,29,0,0
ORD-20262645,Centro,Moto,3.6,23,0,0
ORD-20262646,Centro,Moto,2.3,15,0,0
ORD-20262647,Sur,Moto,3.7,32,0,1
ORD-20262648,Norte,Moto,5.4,33,0,0
ORD-20262649,Centro,Bici,2.3,22,0,0
ORD-20262650,Centro,Bici,1.6,13,0,0
ORD-20262651,Centro,Moto,3.7,30,0,0
ORD-20262652,Centro,Moto,2.0,15,0,0
ORD-20262653,Centro,Moto,1.0,11,0,0
ORD-20262654,Centro,Moto,3.6,37,1,0
ORD-20262655,Norte,Moto,4.2,24,0,0
ORD-20262656,Centro,Bici,2.0,23,0,1
ORD-20262657,Sur,Bici,2.4,22,0,0
ORD-20262658,Sur,Moto,7.6,37,0,1
ORD-20262659,Centro,Bici,1.5,32,1,1
ORD-20262660,Norte,Moto,5.1,30,0,0
ORD-20262661,Centro,Moto,3.2,23,0,0
ORD-20262662,Sur,Moto,5.6,35,0,1
ORD-20262663,Centro,Moto,2.5,19,0,0
ORD-20262664,Norte,Moto,2.4,13,0,0
ORD-20262665,Norte,Bici,3.8,41,1,1
ORD-20262666,Centro,Bici,2.7,25,0,0
ORD-20262667,Centro,Bici,1.9,18,0,0
ORD-20262668,Norte,Moto,5.3,34,0,1
ORD-20262669,Norte,Bici,6.0,62,0,1
ORD-20262670,Centro,Moto,3.3,26,0,0
ORD-20262671,Norte,Moto,3.2,29,1,0
ORD-20262672,Centro,Moto,4.3,28,0,0
ORD-20262673,Norte,Moto,6.2,38,0,1
ORD-20262674,Centro,Bici,2.5,27,0,0
ORD-20262675,Sur,Moto,6.6,33,0,1
ORD-20262676,Centro,Moto,4.4,34,0,1
ORD-20262677,Centro,Bici,1.3,18,0,0
ORD-20262678,Centro,Moto,2.3,19,0,0
ORD-20262679,Centro,Bici,0.6,12,0,0
